date,text,ton
1386925807,"""Безупречный билайн"" говорите? А нормальные операторы отслеживают дырки в покрытии через программы на айфоне.",-1
1406674923,МТС по итогам первого полугодия 2014 года увеличил число корпоративных клиентов на 35%. Приток абонентов в значительной мере обеспечили гос,1
1407579450,http://t.co/I4UE2lO0iJ minecraft ПОРТАЛ В РАЙФАЙЗЕН,0
1406449437,"RT @podakuni: В салоне МТС меню: «Помощь в активации iPhone/iPad — 149 рублей» Я думал, эти времена уже прошли.",-1
1386962501,"@SmirnovTv29 благодарим за информацию, проведем проверку и свяжемся с Вами. ^СН #МТС",0
1390118381,Сбербанк подал иск к австрийской группе Volksbanken AG в Международный суд #новости,0
1407767908,Кредит сбербанк россии череповец http://t.co/w5tibGihxJ,0
1406584347,СМИ: В список санкций ЕС будут включены Сбербанк и ВТБ далее ..,-1
1407412257,@neko_tin у меня (провайдер - Билайн) работает везде :),1
1406664734,"Минфин США запретил предоставлять кредиты ВТБ, Россельхозбанку и Банку Москвы на срок более 90 дней http://t.co/Wy277nQmIP #news",-1
1407189458,"@SOshepkov18 Через сбер не получилось, три копейки яндексом ... удачи!",-1
1407346400,Оператор «МТС Украина» приостановил деятельность в Крыму,-1
1389258888,"У Билайн самый дорогой инет из всех операторов сотовой связи. А у меня к нему карточка привязана. ЭЭЙ, БИЛААЙН, СОСИТК ХЕР",-1
1406559864,RT @tacyqobuhar: http://t.co/f7OPp1ddca Сбербанк поможет своему должнику построить Керченский мост,1
1388119879,@cafe_cafeteria они наверно стали дочерним от Билайна)),0
1387953152,"Новое отделение ""Сбербанка""-электронные очереди не работают, не понятно, что происходит, очередь чуть ли не с улицы.. http://t.co/yFuq95EElO",-1
